BILIBILI2,ID,EQUAL,DATE,COMMENTS,,
BILIBILI2,釘宮キャッツ,男,2020-11-04 9:34,不会吧不会吧[偷笑]不会真有人为了泡菜仔连国耻都打算遗忘吧?[呲牙],16,0
BILIBILI2,把回忆埋在心底,男,2020-11-04 5:01,垃圾团,2,0
BILIBILI2,jo布,男,2020-11-04 4:44,吃枪子骚年团,9,1
BILIBILI2,謎霧,女,2020-11-04 4:32,范弗利特弹药量，啧啧。,6,0
BILIBILI2,屑无家的嘿粉头子,男,2020-11-04 3:16,"“文化入侵还是强的呀[OK]”
评论给我删了？！_(:з」∠)_",5,0
BILIBILI2,臭流氓别啵我嘴,男,2020-11-04 1:05,死棒子也有人喜欢？,3,0
BILIBILI2,有村的天空,男,2020-11-03 23:59,建议封杀,1,0
BILIBILI2,Granade榴弹,女,2020-11-03 19:25,糊逼少年团[吐][吐][吐],1,0
BILIBILI2,初音没来,保密,2020-11-03 19:19,扔几颗核弹到韩国试试这群棒子娘炮歪瓜裂枣防弹不,1,0
BILIBILI2,雪上一支蒿xsyzh,保密,2020-11-03 18:42,居然还只是部分脱粉而不是全部脱粉？,3,0
BILIBILI2,黑川芽以,女,2020-11-03 15:52,抗美援朝不是二战，它没有绝对意义上的正义与邪恶。对于韩国来说，美国对他们确实是一种解放和扶持，一个世界最落后国家之一瞬间成长为新晋发达国家，美国力量很大，韩国人纪念韩美友谊再正常不过。其实我们也是一样，抖音上凡是特朗普，都是贬义恶搞，凡是普京，基本都是褒义夸赞。国际关系根本无中立可言，没必要指摘,5,5
BILIBILI2,秦城明月汉时关,男,2020-11-03 14:45,VAN♂fleet奖[抠鼻],0,0
BILIBILI2,长方体混凝土瞬间移动师丶,男,2020-11-03 14:23,试试他们是不是真的防弹啊[doge],1,0
BILIBILI2,起司糖果,保密,2020-11-03 14:01,防弹粉丝可怜又可悲,2,0
BILIBILI2,古月江师,男,2020-11-03 7:23,小姑娘长得挺帅的,3,1
BILIBILI2,天天都是好,保密,2020-11-02 15:07,关于金刚川的为啥老有人带节奏？,0,0
BILIBILI2,bili_45145503218,保密,2020-11-02 14:49,国家面前无爱豆,1,0
BILIBILI2,胭楠,女,2020-11-02 13:16,口区,2,0
BILIBILI2,养只猫来煮着吃,保密,2020-11-02 12:14,2020年11月2号，b站，名为防弹少年团吧字幕组的号仍在更新防弹少年团的视频。[囧]BV1YK4y1E7ng这是他们今天更新的视频。大家先别喷微博脑残粉了，咱们先把b站这诈尸的给封印了吧，防弹少年，至少让她在b站死透了吧。,19,7
BILIBILI2,我不是非酋给我SSR,女,2020-11-02 8:44,现在这是已经完全没动静，现在好多这个团粉丝重新出来到处都是了,9,1
BILIBILI2,sky-遇碧,男,2020-11-02 4:36,我妹妹正在为防弹少年团打榜呢[吃瓜]我该用什么委婉的语气告诉他，我说的是对的。他为什么死活就不相信呢？[吃瓜]他为什么就是认为这里面的话是黑粉配音的[疑惑],10,1
BILIBILI2,终极标靶1,保密,2020-11-01 23:06,都他妈给老子滚，,4,0
BILIBILI2,月千一夜夜夜夜夜,男,2020-11-01 21:34,范弗利特我差点没笑出声，此刻提一下张桃芳，极与极的对比,5,0
BILIBILI2,东皇龙隐,保密,2020-11-01 18:16,我先说我是个路人，我知道大家很生气但你们骂这个团有什么用？大家醒醒吧，你说要不是韩国政府的过他们敢这么说吗？你们不说韩国政府不说娱乐公司，你说他们有什么用，这一看就是挡箭牌啊。有你骂他们的时间不如少买韩国产品多支持支持咱大中国,4,0
BILIBILI2,吃拉面的卡卡西,男,2020-11-01 13:43,完了😱，我刚刚炸了一窝它们的粉丝，现在我该怎么办？在线等，急。,9,2
BILIBILI2,特别sweet,女,2020-11-01 12:41,看着真恶心，以后就知道了，这个狗屁的什么防弹男团都是弱智,5,0
BILIBILI2,不倒炎黄人,保密,2020-11-01 11:49,BV17y4y1r79P这是韩国人的评价[OK][OK],3,0
BILIBILI2,鬆葉苼,女,2020-11-01 11:46,说 朝鲜给了你多少好处[doge],2,0
BILIBILI2,药药medicine,保密,2020-11-01 3:48,好贱啊粉丝,4,0
BILIBILI2,Bili_176512197,保密,2020-11-01 3:08,去看看BV1ra4y1j72f评论,6,2
BILIBILI2,鸡汁辣条233,保密,2020-11-01 2:37,我哥喜欢NBA，我姐喜欢防弹少年团，而我喜欢🐵楼live，我们一家都有光明的未来,10,0
BILIBILI2,陌笙Aoki,保密,2020-10-31 21:21,抗美援朝有197653名烈士牺牲，棒子粉给爷滚,16,0
BILIBILI2,天冷借个窝,男,2020-10-31 19:27,既然你们站边你们gege的言论 可对得起曾经那历经苦难的先辈们 我求你们改国籍吧 既然言出那必行好吗 别说话不算话,11,0
BILIBILI2,天冷借个窝,男,2020-10-31 19:24,我说话可能难听 但是扎心 有些人啊 日子过的太好了无忧无虑？她们上辈子可能在那个贫困的年代表现优异好不容易投胎成人 这辈子脑少两根筋或是脑发育没到位 一碰见棒子就迷糊了 或许她们可能没有下辈子了,11,0
BILIBILI2,横滨源,保密,2020-10-31 17:23,[tv_呕吐][tv_呕吐][tv_呕吐],2,0
BILIBILI2,yue-518,男,2020-10-31 17:07,这个防弹少年团，他真的防弹吗，我想试试,9,0
BILIBILI2,狂暴的尼禄,男,2020-10-31 15:52,他们好蔡,2,1
BILIBILI2,粥中加入适量薄荷,女,2020-10-31 15:29,啊？就这就这就这还粉呢？,1,0
BILIBILI2,焰焰辰,保密,2020-10-31 14:41,吐了真TM恶心,2,0
BILIBILI2,茯苓白雪,女,2020-10-31 14:36,这个时期多敏感，大家心里都有数吧  在获奖的公开场合发表这种带有明显zzlc的话，很明显就是想跪舔讨好🇺🇸爸爸，就觉得中粉好欺负卑微呗，爬，给爷爬[笑][笑][笑]国家面前无爱豆,3,0
BILIBILI2,刘雨昕的圈外女友,保密,2020-10-31 13:55,粉了6年换来这结果确实意料之外情理之中，把他们的视频图片全部删除，粉籍摘掉重新做人，爷脱粉了！！！看到这七个我曾经那么喜欢信任的人的背叛我反正是不能忍想到就恶心干呕，那些还能粉的下去的我想说你们还有啥事是不能容忍的，告辞[抱拳],14,0
BILIBILI2,唐钰斐,保密,2020-10-31 12:45,国家利益面前没有明星,3,0
BILIBILI2,荞麦枕套餐,男,2020-10-31 11:59,真的完蛋了,3,0
BILIBILI2,好几个大马猴,保密,2020-10-31 10:38,我也挺服的，都这样了还有人来洗啊,1,0
BILIBILI2,2KIDS,保密,2020-10-31 9:59,必糊,0,0
BILIBILI2,幻いい,保密,2020-10-31 9:44,拿“范弗里特”奖？知道这奖怎么来的吗知道范弗里特是是谁吗？一群杂碎，朝鲜战争用“范弗里特弹药量”把上甘岭山头削低三米的人典型的火力制胜论者，双手沾满了志愿军鲜血的人.拿这个奖还发表不当言论的东西我都不想骂它们，怕脏了我的嘴，美国人的狗舔爹舔到这份儿上我也是无语了（凡是看过点纪录片的人都知道范弗里特弹药量是美军以过量，超出常规的弹药轰炸志愿军而冠名的）,17,0
BILIBILI2,切-格瓦拉-,保密,2020-10-31 7:51,我看看是不是真的防弹,0,0
BILIBILI2,大烩圆,男,2020-10-31 5:05,本来就不追韩流，对我是没啥影响，但真的恶心,0,0
BILIBILI2,尼欧三色冰激凌,男,2020-10-31 5:00,"https://space.bilibili.com/17781217?share_medium=android&amp;share_source=copy_link&amp;bbid=XY2E40F2654BEEB1DE8364D32F949DFB1F5E6&amp;ts=1604120396586
头号脑残粉，好好看看他的视频里的评论，全都是什么恶心东西",15,5
BILIBILI2,mnojkl,保密,2020-10-31 4:15,网易云评论简没法看,2,0
BILIBILI2,鱼与我无缘迟早冻死,保密,2020-10-31 3:44,糊糊糊,1,0
BILIBILI2,不熄的呓语,男,2020-10-31 3:28,必糊韩棒团,4,0
BILIBILI2,不熄的呓语,男,2020-10-31 3:27,歪瓜裂枣团,1,0
BILIBILI2,阿莉娅-莎莉,女,2020-10-30 18:25,关键国内还有一些人支持他们的言论，正如吴京所说的：贱不贱呐？太贱了！,21,1
BILIBILI2,孤衔v,保密,2020-10-30 15:30,BV1Ua411w7gx,7,1
BILIBILI2,优秀的萱哥哥,保密,2020-10-30 15:06,我他妈直接脱粉了,5,0
BILIBILI2,阿琳妈妈,保密,2020-10-30 14:42,糊糊糊,3,0
BILIBILI2,暖枫倾秋,保密,2020-10-30 13:07,不认识,1,0
BILIBILI2,紫微中天北极太皇大帝,保密,2020-10-30 12:14,恶心,1,0
BILIBILI2,tupac1234,男,2020-10-30 10:19,喜欢娱乐团体都忘了自己是谁 都忘了自己立场，真行啊,5,0
BILIBILI2,初音没来,保密,2020-10-30 9:42,棒子粉https://space.bilibili.com/82338821?share_medium=android&amp;share_source=copy_link&amp;bbid=XZA1350A8A3E090A01A2D669A4A35045C3304&amp;ts=1604035056275,7,1
BILIBILI2,昱小耀,女,2020-10-30 5:18,发现nc粉https://space.bilibili.com/82338821?share_medium=android&amp;share_source=copy_link&amp;bbid=XZA1350A8A3E090A01A2D669A4A35045C3304&amp;ts=1604035056275,5,0
BILIBILI2,Johnlone家的大凝子,女,2020-10-30 1:01,这都是什么鬼？  上甘岭范弗利特弹药量怕是忘记了[doge],11,0
BILIBILI2,壹夕风霜倾海楼,保密,2020-10-30 0:45,别人粉丝现在还在为新榜投票呢[歪嘴],11,1
BILIBILI2,竹晔子,保密,2020-10-30 0:13,衷心建议这些小偶像碰什么都别碰政治，往轻了说你不懂，往重了说你不配，连政治的边边都还没摸到就想指点江山，你算个几把你,10,0
BILIBILI2,孑葵稻子,保密,2020-10-29 14:41,谁忘记历史，谁的灵魂就会生疮。这一把真是歪曲历史，属实是恶心到家。,9,0
BILIBILI2,末影集团x末影人,男,2020-10-29 12:43,歪瓜裂枣团[小电视_差评],11,0
BILIBILI2,瓦西里向,男,2020-10-29 12:42,是不是能防导弹！,3,0
BILIBILI2,宇宙中的斑马,保密,2020-10-29 10:58,首先作为男团，他们长得太丑了,16,0
BILIBILI2,ウシジマカオル,男,2020-10-29 10:45,自这群人出道以来就没有什么好感，现在看来选择是正确的,6,0
BILIBILI2,小郭不烦,男,2020-10-29 10:38,大家快去网易云里看防弹少年团底下的评论，真的🐂,15,2
BILIBILI2,韦恩评测,男,2020-10-29 9:55,The seven.,1,0
BILIBILI2,我不会打狙我不会打狙,女,2020-10-29 9:40,国家是底线[OK]赶紧滚[呲牙],9,1
BILIBILI2,金小奂奂,女,2020-10-29 3:40,网易云评论震惊我三观[微笑]还有一堆洗的nc粉,17,1
BILIBILI2,一切都会好的-会的,保密,2020-10-29 2:48,如果他们一点不知道历史那还能理解，但这个既然能发出去，而且让我们看到，那就证明是经过了深思熟虑的，而且BTS这个事儿涉及到了政治，为啥队员不拦着呢，呵呵→_→,1,0
BILIBILI2,夏夜0210,保密,2020-10-28 15:49,真的，我虽然经常在韩圈混，也博爱，但是就是喜欢不了这个弹，不知道为什么，别人再夸，和王嘉尔关系再好，我也是看不了他们的视频,5,0
BILIBILI2,平平无奇熬夜小天才233,保密,2020-10-28 14:10,完蛋少年团,3,0
BILIBILI2,安夏凉君,保密,2020-10-28 12:00,吐了,0,0
BILIBILI2,高山水冷,保密,2020-10-28 11:13,不是看到这件事我还不知道这批人,1,0
BILIBILI2,萨维齐廿一,男,2020-10-28 9:03,网易云评论区全是洗地的nc粉,2,0
BILIBILI2,风逝丶影,保密,2020-10-28 3:18,这已经不是站队了，你敢领范弗里特奖，就等于表态是我们的敌人了，立国之战都能忘？,15,0
BILIBILI2,kakan2,男,2020-10-28 2:57,唉,1,0
BILIBILI2,爱情托马斯,男,2020-10-28 1:02,饭桶的后裔,2,0
BILIBILI2,营养跟不上的大兄弟,男,2020-10-27 23:24,还防弹少年团 你看老子给你一梭子看你防不防弹,5,0
BILIBILI2,朵蜜桃之单纯的肘子,男,2020-10-27 18:01,脑残粉是救不了的，他就像绝症，只能缓解却还是会死，而且生不如死（生不如死指的自己真爱粉却天天看着喜欢的到处被骂的狗血尽头，然而自己只能看着）,4,0
BILIBILI2,眼镜控的自我厌恶症,保密,2020-10-27 16:43,"怕吓到人家，就在这里回复一个人问的“如果人家是迫于美国压力领的奖呢，不领就弄他们？”[妙啊]
哇哦，漂亮国真厉害，插手韩国爱豆团体，能随意打压团体组织，甚至妄想控制偶像来征服世界[OK][OK]也不是没有先例，邓稼先在被美军封锁的情况下都坚定地回国，成就了现在强硬起来手握核武的中国。当然这是我们的民族英雄，他国人没有必要做到这点，但是基本的职业素养和政治中立得有吧。不该碰的底线就不要碰，影响力大的人更要明白他一举一动都牵扯着什么。为什么之前堀越及英雄学院被全面封杀，为什么每年都要强调918事变勿忘国耻，你是一个爱豆，你向你的名誉屈服了，你要是一个科研人员，你是不是要向间谍屈服了？你是一个百姓，你屈服了，平凡的小人物嘛，还有情可原，你是一个公众人物，你继续屈服吗？你想过你所得到的名誉，金钱，背后的注视和责任是什么吗？如果想拿外界的事情为爱豆开脱，不好意思，虽然人是要活的利己一点，但是那是在你的行为不玷污职业原则，不越过他人底线的情况下，要不然，今天你敢因为对未来的打压屈服，明天你就能为了你的名誉/未来/生命出卖机密/队友/国家。此言至此，是言重了，但是你莫要再用这个借口洗了。错了，无论背后原因是什么，就是错了，就像老师不会因为你考试作弊是为了维护自己的面子/尊严/未来而不去处罚你而是心疼你然后为你网开一面。承认自己错了，再改正，我们可以选择给你机会，然后再说你的委屈。
况且在这里我看不到有什么委屈的，粉丝该喜欢喜欢，奖领了还是领了，歌发了还是发了。没什么好委屈的[微笑][微笑]",4,0
BILIBILI2,广東陈冠希,保密,2020-10-27 16:39,长的跟个鸡崽子似的，屁都放不住，还防弹？,7,0
BILIBILI2,眼镜控的自我厌恶症,保密,2020-10-27 16:23,让我来舒爽一下。刚刚被孤儿单方面拉黑了没法友好交流（真的，我甚至没有回复它它就甩了一句就拉黑了），来看看真正主意正的人是什么样[OK][OK],2,0
BILIBILI2,乌冬面为啥这么好吃捏,保密,2020-10-27 15:49,糊啊,1,0
BILIBILI2,心的距离修,保密,2020-10-27 15:22,有些粉丝哦，还执迷不悟。但凡去看一下当初抗美援朝的纪录片就该知道我们现在的生活来的多么不容易,4,0
BILIBILI2,CPLASF沛神,保密,2020-10-27 15:14,吾辈中华男儿，岂能容他国娘炮辱我中华。,3,0
BILIBILI2,我家的小院子,女,2020-10-27 14:39,真怀疑有的饭圈人士到底长脑子了吗。自己身边的人一点也不善待，这都把脚踩他们头上了还问主子咯脚吗，还担心人家星路呢，人家领这个奖就是根本不在乎了，还搁那说什么美国的阴谋，我真的吐了，还什么换角度思考他们是韩国人，我只知道我是中国人[微笑]，这已经涉及到很严肃的历史了，如果是我的话，我无法换角度更无法这个时候给他们洗白给他们打钱，说什么这些是流言蜚语，能这样做的人真的脑子有问题,10,0
BILIBILI2,柯基屁股圆又圆,男,2020-10-27 14:13,防弹少年团？不知道你们能不能防止东风。,0,0
BILIBILI2,令哲学家,女,2020-10-27 14:09,"https://b23.tv/4tkduZ
挂nc粉求爆破[OK]",5,0
BILIBILI2,有村的天空,男,2020-10-27 9:37,粉丝全给我理智点，人家在侮辱你的祖国。,5,0
BILIBILI2,希灵帝国审查官-郝仁,男,2020-10-27 7:08,娘炮组合,5,0
BILIBILI2,洒家法号贼配军,男,2020-10-27 7:03,圈女不知亡国恨，隔江犹卖后庭花,16,0
BILIBILI2,缄默张,保密,2020-10-27 6:54,喜欢BTS的歌，非常欧美的曲风，以后不会再喜欢BTS了，舔狗舔美舔财阀真的恶心到极致,11,0
BILIBILI2,大六一,男,2020-10-27 5:18,老子不管它防不防弹，龟儿子些，防不住下次首尔再变汉城。,0,0
BILIBILI2,Quinciey,保密,2020-10-27 5:16,去你妈的范弗里特,0,0
BILIBILI2,账号已注销,保密,2020-10-27 5:07,最讨厌的国家,1,1
BILIBILI2,三毒圣爪江晚吟,保密,2020-10-27 4:02,[辣眼睛],1,0
BILIBILI2,huiqing11,女,2020-10-26 20:15,有没有人解释一下这个情况？我是华裔对这件事不太理解,0,4
BILIBILI2,宋雨莉她弟,男,2020-10-26 14:53,BV1uK411M7Vv灭了这帮防弹的孝子贤孙！,0,0
BILIBILI2,令哲学家,女,2020-10-26 14:50,"https://space.bilibili.com/149511274?share_medium=android&amp;share_source=copy_link&amp;bbid=XY5941F5CC375CDD998FD3503FD4A954E6303&amp;ts=1603550654637
借楼挂nc粉谢谢",0,0
BILIBILI2,大爱蕾姆_awa,保密,2020-10-26 14:21,谁先挑的事不知道？,2,1
BILIBILI2,清之华子,男,2020-10-26 8:37,至此还有人在舔，难道忘记了今天的和平是怎么换来的吗？,11,0
BILIBILI2,Lullabiessound,保密,2020-10-26 8:15,BV1vy4y1B7Cx,0,0
BILIBILI2,bili_49479470727,保密,2020-10-26 7:14,中国饭圈女孩送韩军物资,13,0
BILIBILI2,和一道文字,男,2020-10-26 7:07,外国制裁我们，我会把气吞下，好好学习，天天向上，十几亿中国人也会同样，我们懂得自强，可是，当一些中国人，为了自己的韩国偶像，歪曲历史真相，口口声声要站在偶像的立场，可是，你是中国人，我们都是中国人，为什么不坚定中国人的立场？你说，不要用国家来捆绑个人的爱好取向，可是，你吃着中国粮，住着中国房，头顶是中国的天空，脚下是中国的大地，你安逸的生活全都归功于中国强大的经济和国防，然后，你告诉我们，你追星了，哦，这可以，你告诉我们，你追的是韩国的星，哦，这可以，你告诉我们，你追的是韩国的反华的明星，哦，这不可以！你可怜巴巴又怒气冲冲，反问为什么？，他们没有反华，他们只是坚持了自己国家的立场，我问你，你坚持的是什么立场，或许他们并无此意，只是听从公司安排，念一串台词，可是，当他们踏上领奖台，发表了反华言论，他们就成了工具，成了帝国主义反华的工具，试问你会亲吻向你砍过来的刀吗？你若能，我噤声，你问为什么？为什么要把你的国家和偶像进行二选一，你心乱了，好犹豫啊，可是，这个选择题不是送分的吗？比起生与死的选择，这个简直不值一提！七十年前，面对生与死，黄继光没有犹豫，邱少云没有犹豫，二十八岁的毛岸英没有犹豫，那些战死在抗美援朝的战场上的烈士全都没有犹豫，你在犹豫些什么？？？你反过来告诉你的同伴们，“春风马上会来，一切会好起来的”，可是，我告诉你，在冬天死亡的人，永远迎不来下一个春天！，回想冰天雪地的战场上，冻成冰雕的战士们，他们吹到了春风吗？，我不禁哽咽，七十年前的烈士们会不会问今天的我们：我们到底守护了什么？，他们守护了这个国家的未来，守护了今天的我们，可是，你呢？犹豫不决？我真的为那些守护者们感到痛心！！！,4,0
